user_id,persona,age,fitness_routine,signup_date,total_sessions_30d,total_active_days_30d,avg_session_duration_min,total_duration_min,max_streak_30d,workouts_logged,social_actions,milestones_hit,milestone_details,churned_30d,retained_long_term
1491,consistent_user,31,strength,2024-05-29,11,11,20.22,222.46,3,6,6,2,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""10th_session""}]",0,1
1492,consistent_user,50,mixed,2024-05-17,11,10,22.6,248.62,2,6,5,1,"[{""day"": 29, ""milestone"": ""10th_session""}]",0,1
1493,consistent_user,35,cardio,2024-04-21,14,13,23.18,324.53,4,9,11,2,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}]",0,1
1494,casual_user,42,cardio,2024-06-26,7,6,9.17,64.21,1,1,6,0,[],0,0
1495,power_user,36,cardio,2024-05-09,14,13,32.85,459.86,3,12,14,2,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}]",0,1
1496,consistent_user,21,hiit,2024-01-05,13,9,23.83,309.73,4,4,9,1,"[{""day"": 16, ""milestone"": ""3_day_streak""}]",0,1
1497,power_user,36,hiit,2024-01-27,17,16,35.67,606.38,3,14,15,3,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""10th_session""}, {""day"": 16, ""milestone"": ""3_day_streak""}]",0,1
1498,casual_user,43,rehabilitation,2024-01-09,4,4,10.58,42.31,2,1,0,0,[],1,0
1499,casual_user,52,rehabilitation,2024-02-24,2,2,11.64,23.29,1,0,0,0,[],1,0
1500,consistent_user,51,strength,2024-06-26,6,5,22.55,135.31,2,2,3,0,[],0,1
1501,casual_user,31,mixed,2024-05-16,7,5,10.16,71.11,1,3,0,0,[],1,0
1502,at_risk_user,23,yoga,2024-01-24,1,1,7.07,7.07,1,0,0,0,[],1,0
1503,power_user,53,cardio,2024-03-08,27,20,34.46,930.46,8,21,27,4,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""7_day_streak""}]",0,1
1504,consistent_user,24,cardio,2024-02-01,9,7,20.14,181.3,2,6,6,0,[],1,0
1505,power_user,47,hiit,2024-04-16,23,19,33.95,780.93,5,17,23,3,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 10, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
1506,consistent_user,65,cardio,2024-04-11,12,11,22.34,268.13,2,6,10,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,1
1507,consistent_user,20,mixed,2024-06-24,12,11,23.57,282.82,5,6,7,2,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""10th_session""}]",0,1
1508,casual_user,36,strength,2024-01-12,2,2,8.96,17.92,1,1,1,0,[],1,0
1509,power_user,55,cardio,2024-04-25,15,14,33.2,498.05,2,11,14,1,"[{""day"": 20, ""milestone"": ""10th_session""}]",0,1
1510,casual_user,58,cardio,2024-04-30,1,1,14.26,14.26,1,1,0,0,[],1,0
1511,at_risk_user,26,yoga,2024-03-02,2,2,3.86,7.73,1,1,1,0,[],1,0
1512,power_user,48,strength,2024-02-08,25,20,34.19,854.67,6,16,23,4,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
1513,at_risk_user,65,yoga,2024-01-08,1,1,3.95,3.95,1,0,0,0,[],1,0
1514,at_risk_user,56,yoga,2024-03-29,1,1,2.2,2.2,1,0,0,0,[],1,0
1515,consistent_user,65,mixed,2024-06-22,14,13,23.49,328.89,4,8,11,3,"[{""day"": 16, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
1516,casual_user,25,yoga,2024-03-12,4,4,12.35,49.39,2,1,2,0,[],1,0
1517,power_user,26,yoga,2024-04-24,17,14,36.09,613.56,3,10,14,2,"[{""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}]",0,1
1518,consistent_user,41,strength,2024-06-03,3,3,23.52,70.57,1,2,2,0,[],1,0
1519,at_risk_user,25,yoga,2024-05-04,3,3,3.56,10.67,2,1,0,0,[],1,0
1520,consistent_user,48,hiit,2024-01-04,12,10,21.56,258.69,5,7,10,2,"[{""day"": 24, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""10th_session""}]",0,1
1521,at_risk_user,50,rehabilitation,2024-03-20,2,2,4.75,9.5,1,1,0,0,[],1,0
1522,at_risk_user,35,yoga,2024-04-03,2,2,4.1,8.2,2,0,0,0,[],1,0
1523,at_risk_user,61,rehabilitation,2024-03-26,2,2,7.21,14.41,1,0,0,0,[],1,0
1524,at_risk_user,62,strength,2024-06-19,5,5,5.17,25.84,1,2,2,0,[],0,0
1525,casual_user,50,hiit,2024-05-25,7,5,9.96,69.7,1,1,5,0,[],0,0
1526,consistent_user,45,hiit,2024-05-02,9,8,23.83,214.45,2,3,7,0,[],0,1
1527,power_user,26,strength,2024-05-25,19,15,33.87,643.57,4,16,19,4,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""10th_session""}, {""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
1528,consistent_user,41,strength,2024-05-07,19,15,21.43,407.22,4,6,13,2,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""3_day_streak""}]",0,1
1529,power_user,35,mixed,2024-01-16,23,20,33.73,775.85,7,16,22,5,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""10th_session""}, {""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""7_day_streak""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
1530,power_user,55,yoga,2024-06-03,5,5,35.68,178.38,2,4,5,0,[],1,0
1531,power_user,57,rehabilitation,2024-04-06,17,16,35.86,609.61,4,14,17,4,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
1532,casual_user,54,cardio,2024-04-09,4,4,9.75,39.0,1,0,2,0,[],1,0
1533,casual_user,55,mixed,2024-01-14,10,8,10.56,105.59,4,3,8,2,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,0
1534,at_risk_user,56,cardio,2024-01-11,0,0,0.0,0.0,0,0,0,0,[],1,0
1535,casual_user,37,hiit,2024-06-12,4,4,10.0,40.01,2,3,1,0,[],1,0
1536,casual_user,53,strength,2024-04-06,9,8,10.15,91.32,3,2,7,1,"[{""day"": 3, ""milestone"": ""3_day_streak""}]",0,0
1537,power_user,62,mixed,2024-05-20,18,16,37.67,678.11,6,16,17,3,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
1538,casual_user,26,cardio,2024-03-27,2,2,10.34,20.68,1,0,1,0,[],1,0
1539,casual_user,30,cardio,2024-02-19,7,7,9.39,65.76,1,3,1,0,[],1,0
1540,casual_user,60,hiit,2024-06-28,8,8,10.71,85.66,3,2,2,1,"[{""day"": 23, ""milestone"": ""3_day_streak""}]",0,0
1541,casual_user,35,mixed,2024-01-18,4,4,9.54,38.17,2,3,0,0,[],1,0
1542,casual_user,32,cardio,2024-03-08,1,1,7.42,7.42,1,0,1,0,[],1,0
1543,at_risk_user,34,strength,2024-06-29,0,0,0.0,0.0,0,0,0,0,[],1,0
1544,casual_user,40,strength,2024-04-28,5,3,11.95,59.74,1,0,4,0,[],1,0
1545,casual_user,56,hiit,2024-01-13,6,5,12.13,72.78,1,4,2,0,[],0,0
1546,casual_user,24,mixed,2024-06-25,7,7,10.3,72.07,2,2,7,0,[],0,0
1547,at_risk_user,57,strength,2024-05-13,0,0,0.0,0.0,0,0,0,0,[],1,0
1548,power_user,50,yoga,2024-01-17,24,18,33.72,809.32,5,20,23,3,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
1549,at_risk_user,49,cardio,2024-05-15,1,1,6.02,6.02,1,0,0,0,[],1,0
1550,power_user,45,yoga,2024-04-29,18,17,33.23,598.18,5,14,16,4,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
1551,at_risk_user,48,cardio,2024-02-10,2,2,5.48,10.97,1,1,1,0,[],1,0
1552,at_risk_user,50,cardio,2024-01-03,2,2,4.47,8.94,1,1,0,0,[],1,0
1553,consistent_user,41,cardio,2024-05-10,13,11,20.92,272.02,2,7,10,1,"[{""day"": 24, ""milestone"": ""10th_session""}]",0,1
1554,casual_user,18,strength,2024-06-03,4,4,7.84,31.37,2,2,3,0,[],1,0
1555,consistent_user,36,rehabilitation,2024-02-14,15,12,22.83,342.4,3,5,12,1,"[{""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
1556,consistent_user,37,rehabilitation,2024-05-25,14,11,21.48,300.75,3,9,14,2,"[{""day"": 15, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
1557,casual_user,26,rehabilitation,2024-03-01,7,7,9.14,64.01,2,2,4,0,[],0,0
1558,power_user,35,cardio,2024-01-28,16,12,35.13,562.11,3,10,16,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""3_day_streak""}]",0,1
1559,consistent_user,21,cardio,2024-01-15,6,6,24.21,145.25,2,4,6,0,[],1,0
1560,at_risk_user,21,rehabilitation,2024-03-23,0,0,0.0,0.0,0,0,0,0,[],1,0
1561,power_user,53,hiit,2024-06-20,14,11,33.78,472.95,4,11,13,1,"[{""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
1562,casual_user,22,hiit,2024-01-26,7,7,9.49,66.4,2,2,2,0,[],0,0
1563,consistent_user,23,mixed,2024-03-03,9,9,22.96,206.62,2,6,7,0,[],0,1
1564,casual_user,51,mixed,2024-03-24,6,6,12.68,76.09,1,2,6,0,[],0,0
1565,casual_user,38,hiit,2024-02-07,10,8,10.98,109.84,3,2,5,2,"[{""day"": 28, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""10th_session""}]",0,0
1566,consistent_user,29,strength,2024-03-23,8,6,19.72,157.76,4,1,6,1,"[{""day"": 9, ""milestone"": ""3_day_streak""}]",1,0
1567,consistent_user,41,hiit,2024-04-18,15,12,20.88,313.2,7,3,15,3,"[{""day"": 24, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""10th_session""}, {""day"": 28, ""milestone"": ""7_day_streak""}]",0,1
1568,casual_user,29,strength,2024-04-14,8,7,10.82,86.53,2,0,6,0,[],0,0
1569,consistent_user,37,yoga,2024-02-06,6,5,22.28,133.67,1,3,4,0,[],0,1
1570,power_user,50,cardio,2024-01-16,18,16,33.9,610.23,3,17,17,2,"[{""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
1571,power_user,48,yoga,2024-06-07,18,16,37.57,676.25,3,10,18,2,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}]",0,1
1572,casual_user,35,hiit,2024-04-01,7,7,9.57,67.01,2,1,5,0,[],0,0
1573,consistent_user,48,cardio,2024-02-09,11,11,22.78,250.57,3,6,9,2,"[{""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""10th_session""}]",0,1
1574,at_risk_user,56,rehabilitation,2024-06-26,2,2,6.86,13.71,1,0,1,0,[],1,0
1575,consistent_user,25,cardio,2024-05-03,5,4,23.97,119.85,2,3,1,0,[],0,1
1576,casual_user,60,mixed,2024-03-16,5,5,9.29,46.47,1,3,4,0,[],0,0
1577,consistent_user,26,cardio,2024-02-22,12,11,23.33,279.96,3,3,3,2,"[{""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,1
1578,casual_user,46,rehabilitation,2024-01-28,6,6,10.79,64.72,2,0,3,0,[],0,0
1579,power_user,61,yoga,2024-06-20,21,19,34.0,714.06,8,15,19,3,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 7, ""milestone"": ""7_day_streak""}, {""day"": 17, ""milestone"": ""3_day_streak""}]",0,1
1580,consistent_user,20,mixed,2024-04-23,2,2,22.64,45.28,1,1,2,0,[],1,0
1581,at_risk_user,38,mixed,2024-01-29,2,2,3.17,6.33,2,0,0,0,[],1,0
1582,power_user,63,strength,2024-01-22,23,17,35.04,805.99,6,17,23,2,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
1583,consistent_user,32,strength,2024-02-27,10,9,20.0,200.0,2,10,3,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,1
1584,at_risk_user,29,mixed,2024-05-01,2,2,4.75,9.49,2,2,1,0,[],1,0
1585,consistent_user,47,rehabilitation,2024-04-05,14,12,22.59,316.21,2,7,11,1,"[{""day"": 18, ""milestone"": ""10th_session""}]",0,1
1586,at_risk_user,21,yoga,2024-03-12,4,4,5.37,21.47,2,1,2,0,[],0,0
1587,at_risk_user,38,yoga,2024-02-12,2,2,4.71,9.41,1,0,0,0,[],1,0
1588,consistent_user,56,yoga,2024-03-31,9,6,24.53,220.73,2,3,6,0,[],1,0
1589,at_risk_user,64,hiit,2024-02-23,2,2,3.3,6.6,1,0,1,0,[],1,0
1590,casual_user,56,mixed,2024-04-20,8,8,10.97,87.76,2,2,4,0,[],0,0
1591,consistent_user,32,rehabilitation,2024-03-16,16,14,21.91,350.51,2,4,12,1,"[{""day"": 17, ""milestone"": ""10th_session""}]",0,1
1592,consistent_user,47,hiit,2024-04-12,9,8,25.17,226.54,3,2,8,1,"[{""day"": 8, ""milestone"": ""3_day_streak""}]",0,1
1593,casual_user,57,hiit,2024-02-21,10,9,10.29,102.88,3,0,5,3,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,0
1594,casual_user,51,strength,2024-03-28,2,2,8.68,17.35,1,1,0,0,[],1,0
1595,casual_user,51,cardio,2024-02-27,7,6,9.05,63.38,2,1,5,0,[],1,0
1596,consistent_user,49,yoga,2024-06-28,9,8,23.61,212.47,3,5,5,1,"[{""day"": 9, ""milestone"": ""3_day_streak""}]",1,0
1597,casual_user,28,cardio,2024-01-06,4,4,10.83,43.3,2,0,2,0,[],1,0
1598,casual_user,61,yoga,2024-01-25,3,3,13.63,40.89,1,0,3,0,[],1,0
1599,casual_user,52,cardio,2024-06-03,4,4,11.44,45.77,1,2,4,0,[],0,0
1600,consistent_user,40,rehabilitation,2024-03-30,7,6,23.35,163.42,2,5,4,0,[],0,1
1601,at_risk_user,52,hiit,2024-05-31,1,1,4.43,4.43,1,0,0,0,[],1,0
1602,at_risk_user,29,rehabilitation,2024-02-24,1,1,6.88,6.88,1,0,0,0,[],1,0
1603,casual_user,31,strength,2024-04-30,5,4,7.59,37.93,2,0,5,0,[],1,0
1604,casual_user,33,hiit,2024-05-06,4,4,9.55,38.19,3,2,2,1,"[{""day"": 11, ""milestone"": ""3_day_streak""}]",1,0
1605,casual_user,55,yoga,2024-05-06,12,11,9.38,112.61,3,4,6,2,"[{""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""10th_session""}]",0,0
1606,casual_user,39,mixed,2024-04-26,8,8,9.22,73.78,2,4,2,0,[],0,0
1607,consistent_user,63,strength,2024-02-06,11,8,22.4,246.36,3,8,11,2,"[{""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,1
1608,consistent_user,37,cardio,2024-06-24,11,11,24.48,269.23,3,6,11,2,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""10th_session""}]",0,1
1609,consistent_user,37,yoga,2024-04-07,16,14,21.21,339.44,5,6,11,2,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""10th_session""}]",0,1
1610,consistent_user,62,mixed,2024-06-03,2,2,27.17,54.35,1,1,2,0,[],1,0
1611,casual_user,21,mixed,2024-05-12,2,2,10.25,20.51,1,1,0,0,[],1,0
1612,power_user,27,yoga,2024-03-14,11,9,36.79,404.65,2,8,10,1,"[{""day"": 29, ""milestone"": ""10th_session""}]",0,1
1613,consistent_user,57,mixed,2024-04-22,11,10,22.73,250.03,2,7,9,1,"[{""day"": 29, ""milestone"": ""10th_session""}]",0,1
1614,at_risk_user,29,yoga,2024-05-08,1,1,2.01,2.01,1,0,0,0,[],1,0
1615,at_risk_user,53,cardio,2024-01-26,1,1,6.28,6.28,1,0,0,0,[],1,0
1616,casual_user,54,rehabilitation,2024-01-27,4,4,12.88,51.5,3,3,1,1,"[{""day"": 6, ""milestone"": ""3_day_streak""}]",1,0
1617,power_user,58,mixed,2024-02-14,19,14,34.41,653.71,3,18,18,2,"[{""day"": 11, ""milestone"": ""10th_session""}, {""day"": 20, ""milestone"": ""3_day_streak""}]",0,1
1618,power_user,60,rehabilitation,2024-02-14,10,9,36.82,368.24,2,9,10,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,1
1619,consistent_user,36,yoga,2024-01-16,11,11,20.77,228.45,4,7,7,2,"[{""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""10th_session""}]",0,1
1620,consistent_user,30,mixed,2024-03-20,19,14,22.08,419.52,5,10,13,4,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
1621,casual_user,36,hiit,2024-02-27,12,10,9.54,114.48,3,5,5,2,"[{""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""10th_session""}]",0,0
1622,casual_user,44,mixed,2024-02-16,10,8,9.99,99.88,2,5,5,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,0
1623,at_risk_user,29,hiit,2024-03-23,4,3,5.97,23.89,2,1,3,0,[],1,0
1624,power_user,65,cardio,2024-06-09,20,15,34.17,683.46,3,20,20,1,"[{""day"": 9, ""milestone"": ""3_day_streak""}]",0,1
1625,consistent_user,63,rehabilitation,2024-05-11,18,15,21.95,395.18,6,11,11,3,"[{""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""10th_session""}, {""day"": 24, ""milestone"": ""3_day_streak""}]",0,1
1626,power_user,27,yoga,2024-06-23,17,15,34.06,579.08,3,15,17,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""10th_session""}]",0,1
1627,at_risk_user,52,yoga,2024-03-14,2,2,6.3,12.61,1,1,2,0,[],0,0
1628,casual_user,62,cardio,2024-06-10,5,4,11.66,58.29,1,2,2,0,[],1,0
1629,casual_user,55,mixed,2024-02-06,11,9,11.63,127.88,3,5,5,2,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""10th_session""}]",0,0
1630,consistent_user,48,rehabilitation,2024-04-30,13,12,22.08,287.08,4,9,13,1,"[{""day"": 20, ""milestone"": ""3_day_streak""}]",0,1
1631,consistent_user,49,mixed,2024-01-17,12,11,23.34,280.09,3,5,10,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}]",0,1
1632,casual_user,45,yoga,2024-05-25,10,8,9.41,94.09,2,3,2,1,"[{""day"": 28, ""milestone"": ""10th_session""}]",0,0
1633,consistent_user,43,strength,2024-04-25,15,11,21.69,325.35,2,10,11,1,"[{""day"": 14, ""milestone"": ""10th_session""}]",0,1
1634,power_user,32,yoga,2024-03-04,29,21,36.16,1048.59,6,24,26,3,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""3_day_streak""}]",0,1
1635,power_user,42,cardio,2024-04-27,24,22,33.14,795.43,6,20,23,5,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""10th_session""}, {""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
1636,casual_user,64,yoga,2024-06-12,9,8,9.85,88.63,2,5,6,0,[],0,0
1637,consistent_user,58,cardio,2024-04-29,10,10,23.49,234.92,1,5,10,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,1
1638,consistent_user,39,strength,2024-02-23,12,9,23.24,278.92,2,3,9,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
1639,consistent_user,31,mixed,2024-06-27,19,16,21.67,411.8,4,8,15,4,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
1640,consistent_user,22,strength,2024-06-01,11,11,20.94,230.34,4,8,8,2,"[{""day"": 26, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""10th_session""}]",0,1
1641,at_risk_user,43,strength,2024-05-20,0,0,0.0,0.0,0,0,0,0,[],1,0
1642,power_user,40,strength,2024-04-25,12,11,36.52,438.24,3,9,12,2,"[{""day"": 26, ""milestone"": ""10th_session""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
1643,casual_user,30,cardio,2024-01-17,8,8,12.09,96.72,1,4,5,0,[],0,0
1644,consistent_user,54,cardio,2024-04-04,15,14,23.59,353.81,6,4,13,3,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
1645,consistent_user,61,strength,2024-05-14,17,14,23.8,404.55,4,9,15,3,"[{""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
1646,at_risk_user,55,mixed,2024-02-19,0,0,0.0,0.0,0,0,0,0,[],1,0
1647,at_risk_user,18,hiit,2024-02-17,5,5,4.4,21.98,2,2,3,0,[],0,0
1648,power_user,29,rehabilitation,2024-03-11,18,12,33.63,605.41,3,13,18,2,"[{""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
1649,power_user,61,cardio,2024-04-29,18,12,34.23,616.17,2,18,18,0,[],0,1
1650,at_risk_user,43,yoga,2024-05-25,2,2,2.13,4.26,1,1,0,0,[],1,0
1651,casual_user,47,yoga,2024-04-03,4,3,8.8,35.19,2,0,1,0,[],1,0
1652,at_risk_user,34,yoga,2024-05-21,1,1,3.26,3.26,1,0,1,0,[],0,0
1653,consistent_user,46,rehabilitation,2024-01-15,18,16,21.46,386.35,5,12,16,3,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
1654,consistent_user,21,strength,2024-05-05,9,9,22.54,202.83,2,3,4,0,[],0,1
1655,at_risk_user,22,rehabilitation,2024-01-10,2,2,4.19,8.37,2,1,0,0,[],1,0
1656,casual_user,60,cardio,2024-05-13,3,3,10.12,30.36,1,1,1,0,[],1,0
1657,casual_user,62,yoga,2024-05-02,4,4,7.79,31.15,1,1,2,0,[],0,0
1658,consistent_user,26,hiit,2024-01-22,8,8,22.48,179.82,1,3,6,0,[],0,1
1659,at_risk_user,40,strength,2024-06-08,0,0,0.0,0.0,0,0,0,0,[],1,0
1660,consistent_user,18,rehabilitation,2024-01-17,4,4,21.42,85.69,1,1,4,0,[],1,0
1661,casual_user,29,rehabilitation,2024-02-28,7,7,9.44,66.08,2,2,6,0,[],0,0
1662,power_user,22,yoga,2024-06-02,18,15,33.32,599.8,3,13,18,2,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}]",0,1
1663,casual_user,63,strength,2024-04-16,3,3,8.51,25.53,2,2,1,0,[],0,0
1664,consistent_user,28,rehabilitation,2024-06-24,16,14,21.7,347.13,4,12,11,3,"[{""day"": 9, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""10th_session""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
1665,consistent_user,35,rehabilitation,2024-03-16,9,6,20.83,187.46,2,3,9,0,[],1,0
1666,power_user,38,cardio,2024-05-10,20,17,34.6,692.0,9,17,17,3,"[{""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""7_day_streak""}]",0,1
1667,at_risk_user,42,yoga,2024-02-15,0,0,0.0,0.0,0,0,0,0,[],1,0
1668,consistent_user,54,cardio,2024-06-29,9,9,24.23,218.09,3,5,9,1,"[{""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
1669,consistent_user,40,hiit,2024-06-20,12,9,23.1,277.18,3,5,8,2,"[{""day"": 26, ""milestone"": ""10th_session""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
1670,casual_user,61,mixed,2024-04-24,12,10,10.49,125.92,2,0,10,1,"[{""day"": 20, ""milestone"": ""10th_session""}]",0,0
1671,casual_user,45,strength,2024-01-26,4,4,7.76,31.05,2,1,0,0,[],1,0
1672,consistent_user,42,hiit,2024-06-04,3,3,22.35,67.05,2,1,2,0,[],1,0
1673,casual_user,42,cardio,2024-04-25,10,10,9.86,98.58,3,6,3,2,"[{""day"": 29, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""10th_session""}]",0,0
1674,casual_user,59,strength,2024-02-28,8,6,10.09,80.72,1,5,1,0,[],0,0
1675,casual_user,48,rehabilitation,2024-05-27,0,0,0.0,0.0,0,0,0,0,[],1,0
1676,consistent_user,51,cardio,2024-03-22,11,11,23.28,256.13,3,4,7,2,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""10th_session""}]",0,1
1677,casual_user,65,hiit,2024-04-09,2,2,10.19,20.38,1,0,2,0,[],1,0
1678,casual_user,43,yoga,2024-01-03,3,3,12.78,38.33,1,0,2,0,[],1,0
1679,at_risk_user,62,yoga,2024-06-07,1,1,4.6,4.6,1,0,1,0,[],1,0
1680,power_user,38,yoga,2024-06-13,23,18,32.57,749.04,4,20,21,4,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""10th_session""}, {""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
1681,casual_user,59,rehabilitation,2024-03-21,1,1,14.46,14.46,1,0,0,0,[],1,0
1682,casual_user,61,cardio,2024-06-06,4,4,8.97,35.89,1,2,2,0,[],1,0
