user_id,event_date,day_of_onboarding,session_duration_min,features_used,n_features_used,workout_logged,goal_set,streak_day,social_action,coach_interaction
1871,2024-04-24,6,24.89,"[""video_watched"", ""plan_customized"", ""workout_logged"", ""streak_maintained""]",4,1,0,5,0,0
1871,2024-04-25,7,25.23,"[""plan_customized"", ""challenge_joined"", ""goal_set"", ""nutrition_tracked"", ""community_post"", ""workout_logged"", ""streak_maintained"", ""coach_messaged""]",8,1,1,6,1,1
1872,2024-05-31,6,4.65,"[""coach_messaged"", ""community_post""]",2,0,0,1,1,1
1873,2024-05-07,4,13.58,"[""social_share"", ""progress_photo"", ""nutrition_tracked"", ""challenge_joined"", ""community_post""]",5,0,0,1,1,0
1873,2024-05-11,8,10.79,"[""streak_maintained"", ""progress_photo"", ""goal_set""]",3,0,1,1,0,0
1873,2024-05-27,24,9.73,"[""streak_maintained"", ""coach_messaged"", ""community_post"", ""progress_photo"", ""milestone_reached""]",5,0,0,1,1,1
1873,2024-05-27,24,13.19,"[""streak_maintained"", ""coach_messaged"", ""community_post"", ""progress_photo"", ""milestone_reached""]",5,0,0,1,1,1
1873,2024-05-31,28,8.34,"[""coach_messaged"", ""community_post"", ""video_watched"", ""nutrition_tracked""]",4,0,0,1,1,1
1874,2024-04-30,1,7.08,"[""coach_messaged"", ""workout_logged"", ""video_watched"", ""social_share""]",4,1,0,1,1,1
1874,2024-05-07,8,6.51,"[""streak_maintained"", ""plan_customized"", ""workout_logged"", ""social_share"", ""progress_photo""]",5,1,0,1,1,0
1874,2024-05-09,10,13.69,"[""community_post"", ""coach_messaged"", ""challenge_joined"", ""workout_logged"", ""social_share""]",5,1,0,1,1,1
1874,2024-05-10,11,13.31,"[""goal_set"", ""challenge_joined"", ""video_watched""]",3,0,1,2,0,0
1874,2024-05-17,18,13.15,"[""streak_maintained"", ""milestone_reached"", ""social_share""]",3,0,0,1,1,0
1874,2024-05-20,21,6.39,"[""community_post"", ""plan_customized"", ""social_share"", ""challenge_joined""]",4,0,0,1,1,0
1874,2024-05-20,21,7.61,"[""community_post"", ""plan_customized"", ""social_share"", ""challenge_joined""]",4,0,0,1,1,0
1874,2024-05-27,28,9.94,"[""workout_logged"", ""streak_maintained"", ""social_share"", ""coach_messaged""]",4,1,0,1,1,1
1876,2024-04-18,11,7.91,"[""goal_set"", ""workout_logged"", ""video_watched""]",3,1,1,1,0,0
1877,2024-03-15,9,14.73,"[""social_share"", ""plan_customized""]",2,0,0,1,1,0
1877,2024-03-16,10,6.05,"[""streak_maintained"", ""plan_customized"", ""coach_messaged"", ""nutrition_tracked""]",4,0,0,2,0,1
1877,2024-03-27,21,9.02,"[""goal_set"", ""social_share"", ""nutrition_tracked"", ""community_post"", ""progress_photo""]",5,0,1,1,1,0
1877,2024-04-01,26,14.09,"[""milestone_reached"", ""social_share""]",2,0,0,1,1,0
1877,2024-04-01,26,14.83,"[""milestone_reached"", ""social_share""]",2,0,0,1,1,0
1877,2024-04-03,28,7.27,"[""video_watched"", ""social_share"", ""goal_set"", ""community_post""]",4,0,1,1,1,0
1877,2024-04-04,29,14.27,"[""streak_maintained"", ""social_share""]",2,0,0,2,1,0
1878,2024-02-23,3,38.31,"[""social_share"", ""plan_customized"", ""nutrition_tracked"", ""workout_logged"", ""goal_set"", ""challenge_joined"", ""progress_photo""]",7,1,1,1,1,0
1878,2024-02-24,4,36.28,"[""coach_messaged"", ""streak_maintained"", ""challenge_joined"", ""goal_set"", ""nutrition_tracked"", ""plan_customized"", ""workout_logged"", ""milestone_reached"", ""progress_photo"", ""community_post"", ""video_watched"", ""social_share""]",12,1,1,2,1,1
1878,2024-02-25,5,30.24,"[""goal_set"", ""milestone_reached"", ""streak_maintained"", ""progress_photo"", ""workout_logged"", ""community_post"", ""video_watched"", ""coach_messaged"", ""plan_customized"", ""social_share""]",10,1,1,3,1,1
1878,2024-02-27,7,36.79,"[""community_post"", ""goal_set"", ""workout_logged"", ""streak_maintained"", ""challenge_joined"", ""coach_messaged"", ""nutrition_tracked""]",7,1,1,1,1,1
1878,2024-02-27,7,29.55,"[""community_post"", ""goal_set"", ""workout_logged"", ""streak_maintained"", ""challenge_joined"", ""coach_messaged"", ""nutrition_tracked""]",7,1,1,1,1,1
1878,2024-02-29,9,41.42,"[""challenge_joined"", ""workout_logged"", ""community_post"", ""video_watched"", ""milestone_reached"", ""goal_set"", ""nutrition_tracked"", ""coach_messaged"", ""social_share"", ""streak_maintained"", ""plan_customized""]",11,1,1,1,1,1
1878,2024-03-02,11,35.78,"[""coach_messaged"", ""workout_logged"", ""progress_photo"", ""plan_customized"", ""challenge_joined"", ""streak_maintained"", ""nutrition_tracked"", ""community_post""]",8,1,0,1,1,1
1878,2024-03-07,16,36.07,"[""milestone_reached"", ""goal_set"", ""nutrition_tracked"", ""challenge_joined"", ""social_share"", ""coach_messaged"", ""plan_customized"", ""streak_maintained""]",8,0,1,1,1,1
1878,2024-03-07,16,44.68,"[""milestone_reached"", ""goal_set"", ""nutrition_tracked"", ""challenge_joined"", ""social_share"", ""coach_messaged"", ""plan_customized"", ""streak_maintained""]",8,0,1,1,1,1
1878,2024-03-08,17,37.64,"[""workout_logged"", ""plan_customized"", ""goal_set"", ""milestone_reached"", ""streak_maintained"", ""community_post"", ""nutrition_tracked"", ""challenge_joined""]",8,1,1,2,1,0
1878,2024-03-09,18,28.65,"[""streak_maintained"", ""community_post"", ""milestone_reached"", ""progress_photo"", ""social_share"", ""plan_customized"", ""nutrition_tracked"", ""goal_set"", ""workout_logged"", ""coach_messaged""]",10,1,1,3,1,1
1878,2024-03-17,26,26.26,"[""community_post"", ""milestone_reached"", ""plan_customized"", ""streak_maintained"", ""nutrition_tracked"", ""coach_messaged"", ""workout_logged"", ""social_share""]",8,1,0,1,1,1
1878,2024-03-19,28,28.56,"[""goal_set"", ""coach_messaged"", ""video_watched"", ""social_share"", ""streak_maintained"", ""plan_customized"", ""nutrition_tracked"", ""challenge_joined"", ""progress_photo"", ""community_post"", ""workout_logged"", ""milestone_reached""]",12,1,1,1,1,1
1878,2024-03-20,29,35.59,"[""streak_maintained"", ""nutrition_tracked"", ""plan_customized"", ""milestone_reached"", ""community_post"", ""social_share"", ""challenge_joined"", ""goal_set""]",8,0,1,2,1,0
1878,2024-03-21,30,32.08,"[""challenge_joined"", ""social_share"", ""milestone_reached"", ""goal_set"", ""plan_customized"", ""workout_logged"", ""video_watched"", ""community_post"", ""nutrition_tracked""]",9,1,1,3,1,0
1879,2024-04-01,1,22.92,"[""community_post"", ""coach_messaged"", ""nutrition_tracked"", ""streak_maintained"", ""challenge_joined"", ""milestone_reached""]",6,0,0,1,1,1
1879,2024-04-03,3,15.41,"[""community_post"", ""progress_photo"", ""video_watched"", ""challenge_joined"", ""milestone_reached"", ""workout_logged""]",6,1,0,1,1,0
1879,2024-04-03,3,24.58,"[""community_post"", ""progress_photo"", ""video_watched"", ""challenge_joined"", ""milestone_reached"", ""workout_logged""]",6,1,0,1,1,0
1879,2024-04-05,5,15.58,"[""coach_messaged"", ""plan_customized"", ""video_watched"", ""streak_maintained"", ""workout_logged"", ""social_share"", ""nutrition_tracked""]",7,1,0,1,1,1
1879,2024-04-06,6,16.31,"[""streak_maintained"", ""video_watched"", ""workout_logged"", ""community_post""]",4,1,0,2,1,0
1879,2024-04-09,9,15.09,"[""workout_logged"", ""plan_customized"", ""social_share"", ""community_post"", ""nutrition_tracked"", ""progress_photo""]",6,1,0,1,1,0
1879,2024-04-14,14,15.97,"[""streak_maintained"", ""coach_messaged"", ""video_watched"", ""plan_customized""]",4,0,0,1,0,1
1879,2024-04-18,18,22.19,"[""community_post"", ""streak_maintained"", ""progress_photo"", ""plan_customized"", ""coach_messaged"", ""workout_logged"", ""nutrition_tracked"", ""milestone_reached""]",8,1,0,1,1,1
1879,2024-04-20,20,23.69,"[""streak_maintained"", ""goal_set"", ""video_watched"", ""nutrition_tracked""]",4,0,1,1,0,0
1879,2024-04-25,25,19.32,"[""video_watched"", ""coach_messaged"", ""community_post"", ""nutrition_tracked"", ""progress_photo"", ""milestone_reached"", ""social_share""]",7,0,0,1,1,1
1879,2024-04-29,29,15.78,"[""nutrition_tracked"", ""social_share"", ""streak_maintained"", ""coach_messaged"", ""goal_set"", ""community_post"", ""challenge_joined"", ""workout_logged""]",8,1,1,1,1,1
1879,2024-04-29,29,29.77,"[""nutrition_tracked"", ""social_share"", ""streak_maintained"", ""coach_messaged"", ""goal_set"", ""community_post"", ""challenge_joined"", ""workout_logged""]",8,1,1,1,1,1
1880,2024-02-09,3,8.74,"[""community_post"", ""coach_messaged"", ""goal_set""]",3,0,1,1,1,1
1880,2024-02-10,4,12.1,"[""milestone_reached"", ""goal_set"", ""workout_logged""]",3,1,1,2,0,0
1880,2024-02-12,6,5.84,"[""milestone_reached"", ""challenge_joined"", ""nutrition_tracked"", ""coach_messaged"", ""community_post""]",5,0,0,1,1,1
1880,2024-02-17,11,7.81,"[""milestone_reached"", ""plan_customized"", ""social_share"", ""video_watched""]",4,0,0,1,1,0
1880,2024-02-18,12,7.69,"[""nutrition_tracked"", ""plan_customized"", ""goal_set"", ""community_post"", ""challenge_joined""]",5,0,1,2,1,0
1880,2024-02-19,13,10.06,"[""coach_messaged"", ""social_share"", ""plan_customized"", ""streak_maintained""]",4,0,0,3,1,1
1880,2024-02-20,14,12.82,"[""streak_maintained"", ""goal_set"", ""community_post"", ""progress_photo""]",4,0,1,4,1,0
1880,2024-02-21,15,10.35,"[""video_watched"", ""plan_customized"", ""nutrition_tracked"", ""coach_messaged"", ""challenge_joined""]",5,0,0,5,0,1
1880,2024-02-21,15,6.52,"[""video_watched"", ""plan_customized"", ""nutrition_tracked"", ""coach_messaged"", ""challenge_joined""]",5,0,0,5,0,1
1881,2024-04-16,5,24.98,"[""social_share"", ""streak_maintained"", ""workout_logged"", ""coach_messaged"", ""progress_photo"", ""challenge_joined""]",6,1,0,1,1,1
1881,2024-04-17,6,16.37,"[""challenge_joined"", ""plan_customized"", ""milestone_reached"", ""streak_maintained"", ""nutrition_tracked"", ""progress_photo"", ""coach_messaged"", ""community_post""]",8,0,0,2,1,1
1881,2024-04-18,7,15.9,"[""nutrition_tracked"", ""milestone_reached"", ""workout_logged"", ""social_share""]",4,1,0,3,1,0
1881,2024-04-18,7,21.0,"[""nutrition_tracked"", ""milestone_reached"", ""workout_logged"", ""social_share""]",4,1,0,3,1,0
1881,2024-04-20,9,24.74,"[""nutrition_tracked"", ""social_share"", ""coach_messaged"", ""progress_photo"", ""video_watched"", ""workout_logged""]",6,1,0,1,1,1
1881,2024-04-23,12,16.52,"[""video_watched"", ""nutrition_tracked"", ""streak_maintained"", ""community_post""]",4,0,0,1,1,0
1881,2024-04-26,15,18.81,"[""workout_logged"", ""community_post"", ""goal_set"", ""social_share"", ""progress_photo"", ""plan_customized"", ""coach_messaged""]",7,1,1,1,1,1
1881,2024-05-01,20,19.05,"[""social_share"", ""community_post"", ""milestone_reached"", ""workout_logged"", ""challenge_joined""]",5,1,0,1,1,0
1881,2024-05-04,23,27.1,"[""social_share"", ""video_watched"", ""coach_messaged"", ""progress_photo"", ""nutrition_tracked"", ""challenge_joined"", ""milestone_reached"", ""streak_maintained""]",8,0,0,1,1,1
1881,2024-05-05,24,20.39,"[""challenge_joined"", ""workout_logged"", ""milestone_reached"", ""community_post"", ""streak_maintained"", ""plan_customized"", ""nutrition_tracked""]",7,1,0,2,1,0
1881,2024-05-08,27,21.6,"[""coach_messaged"", ""nutrition_tracked"", ""social_share"", ""milestone_reached"", ""streak_maintained"", ""plan_customized"", ""progress_photo"", ""challenge_joined""]",8,0,0,1,1,1
1881,2024-05-10,29,21.13,"[""progress_photo"", ""community_post"", ""coach_messaged"", ""workout_logged"", ""social_share"", ""challenge_joined"", ""streak_maintained""]",7,1,0,1,1,1
1882,2024-03-16,1,34.1,"[""goal_set"", ""streak_maintained"", ""coach_messaged"", ""social_share"", ""plan_customized"", ""workout_logged"", ""video_watched"", ""challenge_joined"", ""nutrition_tracked"", ""milestone_reached""]",10,1,1,1,1,1
1882,2024-03-18,3,38.6,"[""progress_photo"", ""social_share"", ""challenge_joined"", ""video_watched"", ""plan_customized"", ""milestone_reached"", ""streak_maintained""]",7,0,0,1,1,0
1882,2024-03-19,4,38.48,"[""community_post"", ""video_watched"", ""streak_maintained"", ""challenge_joined"", ""coach_messaged"", ""nutrition_tracked"", ""social_share""]",7,0,0,2,1,1
1882,2024-03-21,6,41.86,"[""plan_customized"", ""community_post"", ""social_share"", ""progress_photo"", ""milestone_reached"", ""nutrition_tracked"", ""video_watched"", ""goal_set"", ""coach_messaged""]",9,0,1,1,1,1
1882,2024-03-23,8,35.55,"[""milestone_reached"", ""goal_set"", ""social_share"", ""progress_photo"", ""community_post"", ""streak_maintained"", ""plan_customized"", ""nutrition_tracked"", ""coach_messaged"", ""video_watched"", ""workout_logged""]",11,1,1,1,1,1
1882,2024-03-24,9,42.19,"[""progress_photo"", ""plan_customized"", ""goal_set"", ""coach_messaged"", ""streak_maintained"", ""challenge_joined"", ""workout_logged"", ""nutrition_tracked"", ""social_share""]",9,1,1,2,1,1
1882,2024-03-26,11,33.12,"[""goal_set"", ""plan_customized"", ""coach_messaged"", ""streak_maintained"", ""challenge_joined"", ""workout_logged"", ""video_watched"", ""social_share"", ""progress_photo"", ""milestone_reached"", ""community_post""]",11,1,1,1,1,1
1882,2024-03-26,11,30.48,"[""goal_set"", ""plan_customized"", ""coach_messaged"", ""streak_maintained"", ""challenge_joined"", ""workout_logged"", ""video_watched"", ""social_share"", ""progress_photo"", ""milestone_reached"", ""community_post""]",11,1,1,1,1,1
1882,2024-03-28,13,42.57,"[""milestone_reached"", ""plan_customized"", ""nutrition_tracked"", ""challenge_joined"", ""workout_logged"", ""goal_set"", ""community_post""]",7,1,1,1,1,0
1882,2024-03-28,13,41.46,"[""milestone_reached"", ""plan_customized"", ""nutrition_tracked"", ""challenge_joined"", ""workout_logged"", ""goal_set"", ""community_post""]",7,1,1,1,1,0
1882,2024-03-29,14,44.07,"[""streak_maintained"", ""nutrition_tracked"", ""social_share"", ""plan_customized"", ""goal_set"", ""community_post"", ""workout_logged"", ""video_watched"", ""progress_photo""]",9,1,1,2,1,0
1882,2024-03-29,14,28.23,"[""streak_maintained"", ""nutrition_tracked"", ""social_share"", ""plan_customized"", ""goal_set"", ""community_post"", ""workout_logged"", ""video_watched"", ""progress_photo""]",9,1,1,2,1,0
1882,2024-03-31,16,26.36,"[""milestone_reached"", ""video_watched"", ""progress_photo"", ""streak_maintained"", ""workout_logged"", ""community_post"", ""plan_customized"", ""challenge_joined"", ""nutrition_tracked"", ""coach_messaged""]",10,1,0,1,1,1
1882,2024-04-01,17,25.03,"[""workout_logged"", ""challenge_joined"", ""social_share"", ""plan_customized"", ""coach_messaged"", ""nutrition_tracked"", ""progress_photo"", ""community_post"", ""streak_maintained""]",9,1,0,2,1,1
1882,2024-04-08,24,25.34,"[""nutrition_tracked"", ""community_post"", ""streak_maintained"", ""workout_logged"", ""goal_set"", ""social_share"", ""video_watched"", ""challenge_joined"", ""progress_photo"", ""coach_messaged""]",10,1,1,1,1,1
1882,2024-04-11,27,28.46,"[""video_watched"", ""milestone_reached"", ""progress_photo"", ""coach_messaged"", ""challenge_joined"", ""community_post"", ""goal_set"", ""workout_logged""]",8,1,1,1,1,1
1882,2024-04-11,27,44.03,"[""video_watched"", ""milestone_reached"", ""progress_photo"", ""coach_messaged"", ""challenge_joined"", ""community_post"", ""goal_set"", ""workout_logged""]",8,1,1,1,1,1
1882,2024-04-14,30,25.9,"[""workout_logged"", ""progress_photo"", ""coach_messaged"", ""video_watched"", ""goal_set"", ""community_post"", ""streak_maintained"", ""nutrition_tracked"", ""plan_customized"", ""social_share""]",10,1,1,1,1,1
1883,2024-02-27,3,6.84,"[""plan_customized"", ""social_share"", ""streak_maintained"", ""challenge_joined"", ""progress_photo""]",5,0,0,1,1,0
1883,2024-03-01,6,12.35,"[""video_watched"", ""challenge_joined""]",2,0,0,1,0,0
1883,2024-03-01,6,10.59,"[""video_watched"", ""challenge_joined""]",2,0,0,1,0,0
1883,2024-03-07,12,13.93,"[""coach_messaged"", ""streak_maintained""]",2,0,0,1,0,1
1884,2024-01-02,1,28.36,"[""social_share"", ""video_watched"", ""progress_photo"", ""nutrition_tracked""]",4,0,0,1,1,0
1884,2024-01-05,4,22.75,"[""social_share"", ""community_post"", ""milestone_reached"", ""video_watched"", ""goal_set""]",5,0,1,1,1,0
1884,2024-01-07,6,25.82,"[""challenge_joined"", ""video_watched"", ""streak_maintained"", ""progress_photo"", ""coach_messaged""]",5,0,0,1,0,1
1884,2024-01-13,12,17.84,"[""goal_set"", ""progress_photo"", ""coach_messaged"", ""streak_maintained""]",4,0,1,1,0,1
1884,2024-01-17,16,26.8,"[""milestone_reached"", ""streak_maintained"", ""coach_messaged"", ""social_share""]",4,0,0,1,1,1
1884,2024-01-19,18,26.93,"[""coach_messaged"", ""nutrition_tracked"", ""challenge_joined"", ""streak_maintained"", ""goal_set"", ""video_watched"", ""social_share"", ""progress_photo""]",8,0,1,1,1,1
1884,2024-01-24,23,18.08,"[""community_post"", ""social_share"", ""challenge_joined"", ""progress_photo"", ""streak_maintained"", ""milestone_reached""]",6,0,0,1,1,0
1884,2024-01-29,28,15.83,"[""nutrition_tracked"", ""plan_customized"", ""goal_set"", ""video_watched"", ""workout_logged""]",5,1,1,1,0,0
1884,2024-01-29,28,18.96,"[""nutrition_tracked"", ""plan_customized"", ""goal_set"", ""video_watched"", ""workout_logged""]",5,1,1,1,0,0
1884,2024-01-31,30,26.07,"[""social_share"", ""video_watched"", ""goal_set"", ""workout_logged"", ""coach_messaged"", ""challenge_joined""]",6,1,1,1,1,1
1885,2024-05-28,2,32.09,"[""milestone_reached"", ""goal_set"", ""workout_logged"", ""progress_photo"", ""community_post"", ""video_watched"", ""streak_maintained"", ""nutrition_tracked"", ""social_share""]",9,1,1,1,1,0
1885,2024-05-30,4,41.27,"[""streak_maintained"", ""community_post"", ""plan_customized"", ""video_watched"", ""nutrition_tracked"", ""milestone_reached"", ""challenge_joined"", ""coach_messaged"", ""workout_logged"", ""goal_set"", ""social_share"", ""progress_photo""]",12,1,1,1,1,1
1885,2024-05-31,5,42.19,"[""workout_logged"", ""community_post"", ""streak_maintained"", ""challenge_joined"", ""social_share"", ""progress_photo"", ""coach_messaged""]",7,1,0,2,1,1
1885,2024-06-01,6,31.55,"[""nutrition_tracked"", ""community_post"", ""plan_customized"", ""social_share"", ""streak_maintained"", ""video_watched"", ""challenge_joined"", ""progress_photo"", ""coach_messaged"", ""goal_set""]",10,0,1,3,1,1
1885,2024-06-02,7,29.87,"[""plan_customized"", ""progress_photo"", ""community_post"", ""streak_maintained"", ""nutrition_tracked"", ""challenge_joined"", ""milestone_reached"", ""social_share"", ""workout_logged"", ""video_watched"", ""coach_messaged"", ""goal_set""]",12,1,1,4,1,1
1885,2024-06-03,8,37.45,"[""coach_messaged"", ""plan_customized"", ""social_share"", ""challenge_joined"", ""progress_photo"", ""workout_logged"", ""goal_set""]",7,1,1,5,1,1
1885,2024-06-04,9,41.69,"[""coach_messaged"", ""plan_customized"", ""challenge_joined"", ""streak_maintained"", ""milestone_reached"", ""workout_logged"", ""progress_photo"", ""social_share""]",8,1,0,6,1,1
1885,2024-06-04,9,34.54,"[""coach_messaged"", ""plan_customized"", ""challenge_joined"", ""streak_maintained"", ""milestone_reached"", ""workout_logged"", ""progress_photo"", ""social_share""]",8,1,0,6,1,1
1885,2024-06-06,11,36.63,"[""streak_maintained"", ""progress_photo"", ""challenge_joined"", ""social_share"", ""workout_logged"", ""nutrition_tracked"", ""milestone_reached"", ""community_post"", ""plan_customized"", ""coach_messaged"", ""video_watched"", ""goal_set""]",12,1,1,1,1,1
1885,2024-06-08,13,35.39,"[""milestone_reached"", ""streak_maintained"", ""goal_set"", ""social_share"", ""nutrition_tracked"", ""workout_logged"", ""coach_messaged"", ""plan_customized"", ""challenge_joined"", ""progress_photo"", ""video_watched"", ""community_post""]",12,1,1,1,1,1
1885,2024-06-11,16,44.13,"[""nutrition_tracked"", ""plan_customized"", ""milestone_reached"", ""progress_photo"", ""streak_maintained"", ""video_watched"", ""challenge_joined"", ""goal_set"", ""social_share"", ""coach_messaged"", ""workout_logged"", ""community_post""]",12,1,1,1,1,1
1885,2024-06-13,18,41.29,"[""plan_customized"", ""coach_messaged"", ""social_share"", ""challenge_joined"", ""progress_photo"", ""milestone_reached"", ""goal_set"", ""workout_logged"", ""nutrition_tracked""]",9,1,1,1,1,1
1885,2024-06-15,20,31.54,"[""coach_messaged"", ""workout_logged"", ""community_post"", ""streak_maintained"", ""milestone_reached"", ""video_watched"", ""challenge_joined""]",7,1,0,1,1,1
1885,2024-06-15,20,27.79,"[""coach_messaged"", ""workout_logged"", ""community_post"", ""streak_maintained"", ""milestone_reached"", ""video_watched"", ""challenge_joined""]",7,1,0,1,1,1
1885,2024-06-16,21,31.83,"[""social_share"", ""workout_logged"", ""community_post"", ""streak_maintained"", ""milestone_reached"", ""goal_set"", ""video_watched"", ""challenge_joined"", ""nutrition_tracked"", ""coach_messaged""]",10,1,1,2,1,1
1885,2024-06-19,24,30.2,"[""challenge_joined"", ""social_share"", ""streak_maintained"", ""video_watched"", ""milestone_reached"", ""workout_logged"", ""progress_photo"", ""goal_set"", ""plan_customized"", ""nutrition_tracked"", ""community_post"", ""coach_messaged""]",12,1,1,1,1,1
1885,2024-06-21,26,26.74,"[""progress_photo"", ""milestone_reached"", ""streak_maintained"", ""workout_logged"", ""video_watched"", ""social_share"", ""challenge_joined""]",7,1,0,1,1,0
1885,2024-06-22,27,43.71,"[""streak_maintained"", ""progress_photo"", ""goal_set"", ""plan_customized"", ""challenge_joined"", ""nutrition_tracked"", ""milestone_reached"", ""coach_messaged"", ""social_share"", ""video_watched"", ""community_post"", ""workout_logged""]",12,1,1,2,1,1
1885,2024-06-24,29,25.39,"[""goal_set"", ""streak_maintained"", ""challenge_joined"", ""community_post"", ""workout_logged"", ""milestone_reached"", ""progress_photo"", ""coach_messaged"", ""video_watched"", ""social_share""]",10,1,1,1,1,1
1886,2024-05-02,1,22.58,"[""challenge_joined"", ""goal_set"", ""community_post"", ""progress_photo"", ""nutrition_tracked""]",5,0,1,1,1,0
1886,2024-05-03,2,22.96,"[""coach_messaged"", ""social_share"", ""community_post"", ""plan_customized"", ""progress_photo"", ""challenge_joined""]",6,0,0,2,1,1
1886,2024-05-04,3,22.43,"[""goal_set"", ""plan_customized"", ""workout_logged"", ""challenge_joined"", ""streak_maintained"", ""video_watched"", ""milestone_reached""]",7,1,1,3,0,0
1886,2024-05-08,7,29.35,"[""community_post"", ""progress_photo"", ""coach_messaged"", ""goal_set"", ""challenge_joined"", ""milestone_reached"", ""workout_logged"", ""nutrition_tracked""]",8,1,1,1,1,1
1886,2024-05-15,14,17.65,"[""community_post"", ""goal_set"", ""progress_photo"", ""video_watched"", ""streak_maintained""]",5,0,1,1,1,0
1886,2024-05-16,15,15.28,"[""community_post"", ""challenge_joined"", ""social_share"", ""plan_customized"", ""video_watched"", ""coach_messaged""]",6,0,0,2,1,1
1886,2024-05-18,17,28.78,"[""plan_customized"", ""goal_set"", ""progress_photo"", ""coach_messaged"", ""milestone_reached""]",5,0,1,1,0,1
1886,2024-05-22,21,22.28,"[""workout_logged"", ""challenge_joined"", ""nutrition_tracked"", ""community_post"", ""plan_customized"", ""video_watched"", ""milestone_reached"", ""social_share""]",8,1,0,1,1,0
1886,2024-05-28,27,15.35,"[""challenge_joined"", ""video_watched"", ""goal_set"", ""community_post""]",4,0,1,1,1,0
1887,2024-06-13,2,2.77,"[""social_share""]",1,0,0,1,1,0
1888,2024-01-08,2,39.4,"[""milestone_reached"", ""nutrition_tracked"", ""community_post"", ""video_watched"", ""plan_customized"", ""progress_photo"", ""challenge_joined""]",7,0,0,1,1,0
1888,2024-01-11,5,44.74,"[""workout_logged"", ""milestone_reached"", ""progress_photo"", ""nutrition_tracked"", ""challenge_joined"", ""community_post"", ""social_share"", ""goal_set""]",8,1,1,1,1,0
1888,2024-01-11,5,37.81,"[""workout_logged"", ""milestone_reached"", ""progress_photo"", ""nutrition_tracked"", ""challenge_joined"", ""community_post"", ""social_share"", ""goal_set""]",8,1,1,1,1,0
1888,2024-01-13,7,33.46,"[""social_share"", ""challenge_joined"", ""community_post"", ""workout_logged"", ""milestone_reached"", ""coach_messaged"", ""nutrition_tracked"", ""streak_maintained"", ""video_watched"", ""progress_photo""]",10,1,0,1,1,1
1888,2024-01-15,9,25.89,"[""community_post"", ""challenge_joined"", ""social_share"", ""goal_set"", ""plan_customized"", ""workout_logged"", ""milestone_reached""]",7,1,1,1,1,0
1888,2024-01-18,12,35.9,"[""video_watched"", ""nutrition_tracked"", ""progress_photo"", ""plan_customized"", ""social_share"", ""community_post"", ""challenge_joined"", ""workout_logged"", ""coach_messaged"", ""streak_maintained"", ""goal_set""]",11,1,1,1,1,1
1888,2024-01-20,14,27.55,"[""community_post"", ""video_watched"", ""milestone_reached"", ""coach_messaged"", ""progress_photo"", ""workout_logged"", ""goal_set""]",7,1,1,1,1,1
1888,2024-01-24,18,29.19,"[""milestone_reached"", ""social_share"", ""progress_photo"", ""nutrition_tracked"", ""community_post"", ""plan_customized"", ""goal_set"", ""video_watched"", ""streak_maintained"", ""challenge_joined""]",10,0,1,1,1,0
1888,2024-01-29,23,43.75,"[""progress_photo"", ""video_watched"", ""streak_maintained"", ""plan_customized"", ""challenge_joined"", ""nutrition_tracked"", ""coach_messaged"", ""workout_logged""]",8,1,0,1,0,1
1888,2024-01-31,25,35.86,"[""streak_maintained"", ""goal_set"", ""milestone_reached"", ""community_post"", ""workout_logged"", ""plan_customized"", ""social_share"", ""challenge_joined""]",8,1,1,1,1,0
1888,2024-01-31,25,26.94,"[""streak_maintained"", ""goal_set"", ""milestone_reached"", ""community_post"", ""workout_logged"", ""plan_customized"", ""social_share"", ""challenge_joined""]",8,1,1,1,1,0
1888,2024-02-05,30,28.99,"[""video_watched"", ""community_post"", ""plan_customized"", ""workout_logged"", ""goal_set"", ""challenge_joined"", ""social_share""]",7,1,1,1,1,0
1889,2024-05-15,1,5.67,"[""goal_set"", ""progress_photo"", ""milestone_reached""]",3,0,1,1,0,0
1889,2024-05-18,4,9.49,"[""challenge_joined"", ""goal_set""]",2,0,1,1,0,0
1889,2024-05-24,10,8.54,"[""streak_maintained"", ""video_watched"", ""community_post"", ""workout_logged""]",4,1,0,1,1,0
1889,2024-05-26,12,9.98,"[""community_post"", ""progress_photo"", ""workout_logged"", ""nutrition_tracked"", ""streak_maintained""]",5,1,0,1,1,0
1889,2024-05-29,15,12.6,"[""milestone_reached"", ""community_post"", ""social_share"", ""streak_maintained"", ""workout_logged""]",5,1,0,1,1,0
1889,2024-05-30,16,13.08,"[""milestone_reached"", ""workout_logged"", ""social_share""]",3,1,0,2,1,0
1889,2024-06-01,18,7.75,"[""workout_logged"", ""nutrition_tracked""]",2,1,0,1,0,0
1889,2024-06-02,19,14.29,"[""plan_customized"", ""social_share"", ""community_post""]",3,0,0,2,1,0
1889,2024-06-06,23,12.0,"[""social_share"", ""nutrition_tracked"", ""goal_set"", ""plan_customized""]",4,0,1,1,1,0
1889,2024-06-11,28,5.97,"[""progress_photo"", ""social_share"", ""nutrition_tracked""]",3,0,0,1,1,0
1889,2024-06-12,29,14.65,"[""video_watched"", ""workout_logged"", ""community_post"", ""coach_messaged"", ""goal_set""]",5,1,1,2,1,1
1890,2024-01-10,5,12.28,"[""progress_photo"", ""workout_logged"", ""challenge_joined"", ""streak_maintained""]",4,1,0,1,0,0
